epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,3474.28,1.04849,0.45646,1.11892,0.93925,0.96776,0.98557,0.70173,1.11396,0.41434,1.23982,0.00872383,0.00872383,0.00872383
68,3521.23,1.04484,0.45364,1.10822,0.94307,0.96319,0.98533,0.65833,1.25913,0.43886,1.35699,0.00870449,0.00870449,0.00870449
69,3568.26,1.04792,0.45628,1.10587,0.9439,0.96069,0.98541,0.70081,1.10728,0.41366,1.24165,0.00868516,0.00868516,0.00868516
70,3616.48,1.0439,0.45145,1.11183,0.9408,0.96273,0.9848,0.70133,1.10767,0.41466,1.2364,0.00866582,0.00866582,0.00866582
71,3663.39,1.04452,0.45426,1.10567,0.94009,0.96583,0.98514,0.69252,1.1408,0.42252,1.2569,0.00864648,0.00864648,0.00864648
72,3710.23,1.03897,0.45359,1.10602,0.94239,0.96385,0.98638,0.7144,1.08487,0.40898,1.22014,0.00862715,0.00862715,0.00862715
73,3757.56,1.04767,0.45517,1.10616,0.93749,0.96932,0.98491,0.71476,1.06968,0.40765,1.2156,0.00860781,0.00860781,0.00860781
74,3803.81,1.04149,0.4527,1.11686,0.93953,0.96703,0.98581,0.71469,1.07202,0.4064,1.21176,0.00858848,0.00858848,0.00858848
75,3850.27,1.03336,0.44988,1.10947,0.94205,0.96695,0.98639,0.72366,1.05033,0.39795,1.20237,0.00856914,0.00856914,0.00856914
76,3907.17,1.03573,0.45055,1.10819,0.94293,0.96357,0.98557,0.69239,1.15725,0.41883,1.26776,0.0085498,0.0085498,0.0085498
77,3967.49,1.03388,0.44813,1.10126,0.9396,0.96826,0.98627,0.70607,1.09921,0.40801,1.23371,0.00853047,0.00853047,0.00853047
78,4325.56,1.03469,0.44778,1.10485,0.93786,0.96603,0.9849,0.68652,1.17229,0.42509,1.28051,0.00851113,0.00851113,0.00851113
79,4370.37,1.0279,0.44418,1.09921,0.94235,0.96522,0.98608,0.69121,1.14177,0.41876,1.26085,0.0084918,0.0084918,0.0084918
80,4415.39,1.03945,0.44914,1.10732,0.94301,0.96252,0.98554,0.69547,1.1384,0.41477,1.25528,0.00847246,0.00847246,0.00847246
81,4460.86,1.0402,0.44661,1.10033,0.94251,0.96522,0.98566,0.70285,1.1127,0.40867,1.24091,0.00845313,0.00845313,0.00845313
82,4521.54,1.03013,0.44599,1.09899,0.9404,0.96836,0.98578,0.69592,1.13103,0.40852,1.25447,0.00843379,0.00843379,0.00843379
83,4570.02,1.02315,0.44378,1.10122,0.94234,0.96822,0.98659,0.70034,1.11552,0.40801,1.24534,0.00841445,0.00841445,0.00841445
84,4616.03,1.03225,0.44483,1.10711,0.94052,0.96674,0.98509,0.70614,1.10428,0.40841,1.23649,0.00839512,0.00839512,0.00839512
85,4663.53,1.0269,0.44238,1.10248,0.94437,0.96532,0.98593,0.70899,1.10068,0.40726,1.2342,0.00837578,0.00837578,0.00837578
86,4709.83,1.02606,0.44111,1.09771,0.93577,0.96959,0.98564,0.69851,1.14364,0.41465,1.26669,0.00835645,0.00835645,0.00835645
87,4766.22,1.02794,0.44445,1.10423,0.94316,0.9636,0.98628,0.69231,1.16037,0.41644,1.27757,0.00833711,0.00833711,0.00833711
88,4897.36,1.03272,0.4463,1.10368,0.938,0.96935,0.98543,0.71888,1.06551,0.40142,1.21025,0.00831777,0.00831777,0.00831777
89,4942.05,1.03211,0.44644,1.09911,0.93869,0.96959,0.98597,0.67885,1.20724,0.42233,1.31571,0.00829844,0.00829844,0.00829844
90,4988,1.02426,0.44085,1.10054,0.94245,0.96603,0.98647,0.71802,1.07085,0.39833,1.21082,0.0082791,0.0082791,0.0082791
91,5035.41,1.026,0.44224,1.10039,0.93576,0.96868,0.98521,0.69524,1.16152,0.42214,1.26719,0.00825977,0.00825977,0.00825977
92,5097.1,1.02708,0.44312,1.09924,0.94289,0.9679,0.98533,0.70211,1.12337,0.41177,1.24519,0.00824043,0.00824043,0.00824043
93,5142.52,1.02157,0.44,1.09058,0.94178,0.96496,0.9855,0.68652,1.17708,0.41962,1.28472,0.00822109,0.00822109,0.00822109
94,5263.7,1.01799,0.43851,1.09086,0.93505,0.97051,0.9852,0.70418,1.12992,0.41017,1.25217,0.00820176,0.00820176,0.00820176
95,5313.21,1.01406,0.44035,1.0952,0.94032,0.96725,0.98398,0.716,1.07318,0.40411,1.2149,0.00818242,0.00818242,0.00818242
96,5364.1,1.02817,0.44245,1.09949,0.93783,0.96974,0.98523,0.70949,1.08571,0.40618,1.22596,0.00816309,0.00816309,0.00816309
97,5413.32,1.02219,0.43985,1.09462,0.94018,0.96791,0.98555,0.70932,1.09152,0.40489,1.22372,0.00814375,0.00814375,0.00814375
98,5460.91,1.01086,0.43625,1.09498,0.94296,0.9617,0.98536,0.67621,1.21136,0.41959,1.31404,0.00812441,0.00812441,0.00812441
99,5511.96,1.01928,0.43605,1.0976,0.94016,0.96515,0.98549,0.70245,1.1065,0.40771,1.23972,0.00810508,0.00810508,0.00810508
100,5558.8,1.01905,0.44004,1.09356,0.94055,0.97025,0.98604,0.69099,1.14649,0.40686,1.27322,0.00808574,0.00808574,0.00808574
101,5605.34,1.02085,0.43888,1.10147,0.9419,0.96598,0.98597,0.70382,1.12025,0.40323,1.24504,0.00806641,0.00806641,0.00806641
102,5652.15,1.01527,0.43636,1.0877,0.94067,0.96771,0.98524,0.71352,1.08043,0.3994,1.21844,0.00804707,0.00804707,0.00804707
103,5698.61,1.01941,0.43941,1.09472,0.93931,0.96723,0.98493,0.67426,1.21008,0.42039,1.31093,0.00802773,0.00802773,0.00802773
104,5745.24,1.0095,0.43508,1.08803,0.94148,0.96786,0.98648,0.69059,1.16711,0.41066,1.28243,0.0080084,0.0080084,0.0080084
105,5791.69,1.01566,0.43654,1.10107,0.94071,0.96649,0.98603,0.68827,1.17557,0.41383,1.28298,0.00798906,0.00798906,0.00798906
106,5840.82,1.01642,0.43649,1.09038,0.94083,0.96788,0.98575,0.71174,1.09763,0.40125,1.23099,0.00796973,0.00796973,0.00796973
107,5887.42,1.02667,0.43928,1.09297,0.94269,0.96601,0.98521,0.68291,1.18027,0.42016,1.28769,0.00795039,0.00795039,0.00795039
108,5937.67,1.00404,0.43524,1.0866,0.94285,0.96549,0.98643,0.70254,1.13246,0.40369,1.25912,0.00793105,0.00793105,0.00793105
109,5984.24,1.0062,0.43254,1.084,0.93972,0.96812,0.98593,0.7,1.14163,0.40622,1.2641,0.00791172,0.00791172,0.00791172
110,6032.46,1.00921,0.43216,1.08782,0.94488,0.96252,0.98565,0.69102,1.16041,0.40931,1.27644,0.00789238,0.00789238,0.00789238
111,6082.02,1.01892,0.43583,1.09049,0.94404,0.966,0.98598,0.70798,1.1018,0.40142,1.23373,0.00787305,0.00787305,0.00787305
112,6129.68,1.00678,0.43089,1.0801,0.93382,0.967,0.98451,0.66039,1.25929,0.44178,1.35761,0.00785371,0.00785371,0.00785371
113,6196.87,1.01175,0.43338,1.09089,0.9433,0.96609,0.98596,0.72628,1.03712,0.38986,1.19023,0.00783438,0.00783438,0.00783438
114,6243.59,1.0076,0.43138,1.08991,0.94247,0.96588,0.98611,0.71989,1.0679,0.39194,1.21418,0.00781504,0.00781504,0.00781504
115,6290.8,1.01215,0.4329,1.0936,0.93668,0.96954,0.98379,0.67364,1.20636,0.4249,1.31212,0.0077957,0.0077957,0.0077957
116,6338.5,1.0091,0.43513,1.08842,0.94073,0.96791,0.98623,0.70584,1.11164,0.40213,1.23951,0.00777637,0.00777637,0.00777637
117,6385.96,1.00617,0.43051,1.08708,0.94495,0.96517,0.98613,0.71461,1.09068,0.39663,1.22235,0.00775703,0.00775703,0.00775703
118,6433.48,1.01321,0.43147,1.07904,0.94265,0.96456,0.98629,0.70615,1.1174,0.40151,1.24407,0.0077377,0.0077377,0.0077377
119,6480.57,1.00914,0.43295,1.0833,0.94128,0.96797,0.98588,0.71711,1.07538,0.39438,1.21385,0.00771836,0.00771836,0.00771836
120,6532.46,1.00771,0.43193,1.0926,0.9426,0.9643,0.98541,0.69282,1.15376,0.40933,1.2662,0.00769902,0.00769902,0.00769902
121,6579.63,1.00562,0.42973,1.08369,0.94278,0.96598,0.98635,0.71001,1.11469,0.40075,1.24248,0.00767969,0.00767969,0.00767969
122,6626.39,1.00005,0.42881,1.08704,0.94507,0.96613,0.98607,0.69721,1.13431,0.40221,1.25416,0.00766035,0.00766035,0.00766035
123,6672.99,1.00096,0.42931,1.08227,0.94159,0.96639,0.98628,0.70538,1.1149,0.40169,1.24912,0.00764102,0.00764102,0.00764102
124,6719.67,1.00529,0.43225,1.0903,0.93896,0.96763,0.98507,0.67888,1.1977,0.41785,1.31679,0.00762168,0.00762168,0.00762168
125,6766.42,1.00047,0.42929,1.08539,0.94044,0.9669,0.98533,0.7006,1.13576,0.40728,1.25826,0.00760234,0.00760234,0.00760234
126,6813.51,1.00332,0.42876,1.08044,0.941,0.96863,0.98647,0.69897,1.137,0.40086,1.26094,0.00758301,0.00758301,0.00758301
127,6859.92,0.98946,0.42671,1.08343,0.94039,0.96878,0.98587,0.68671,1.18412,0.41153,1.30314,0.00756367,0.00756367,0.00756367
128,6906.56,0.99773,0.42792,1.0815,0.94022,0.96769,0.98634,0.70029,1.12719,0.40137,1.25593,0.00754434,0.00754434,0.00754434
129,6956.86,0.99909,0.42971,1.08042,0.93919,0.96974,0.9856,0.69526,1.15203,0.4078,1.27364,0.007525,0.007525,0.007525
130,7003.35,0.99548,0.42816,1.08649,0.9445,0.96566,0.9859,0.70984,1.09442,0.39916,1.2264,0.00750566,0.00750566,0.00750566
131,7053.15,0.99841,0.42752,1.0716,0.93949,0.97025,0.98626,0.69763,1.14041,0.40076,1.26305,0.00748633,0.00748633,0.00748633
132,7100.04,0.99213,0.42497,1.07769,0.94207,0.9671,0.9866,0.70667,1.11318,0.39777,1.24109,0.00746699,0.00746699,0.00746699
133,7146.88,0.99449,0.42566,1.07431,0.94171,0.96761,0.98615,0.69969,1.13495,0.40346,1.25758,0.00744766,0.00744766,0.00744766
134,7193.34,0.98905,0.42253,1.08055,0.94499,0.96629,0.98638,0.70376,1.1205,0.39833,1.25393,0.00742832,0.00742832,0.00742832
135,7274.67,0.98744,0.42426,1.07493,0.94457,0.96533,0.98608,0.68949,1.16332,0.40653,1.2801,0.00740898,0.00740898,0.00740898
136,7320.63,0.99404,0.42675,1.07894,0.94389,0.96399,0.98582,0.70106,1.1271,0.4019,1.25285,0.00738965,0.00738965,0.00738965
137,7369.76,0.98863,0.42106,1.07191,0.94791,0.96147,0.98588,0.71006,1.11052,0.39859,1.23577,0.00737031,0.00737031,0.00737031
138,7418.93,0.9936,0.42506,1.07561,0.94502,0.96498,0.98581,0.69561,1.15469,0.40272,1.27263,0.00735098,0.00735098,0.00735098
139,7465.6,0.99235,0.4246,1.07665,0.94023,0.96953,0.9863,0.68911,1.17529,0.40608,1.29323,0.00733164,0.00733164,0.00733164
140,7512.53,0.9905,0.42417,1.07158,0.93992,0.96975,0.98548,0.71717,1.07529,0.39238,1.2176,0.0073123,0.0073123,0.0073123
141,7559.77,0.98463,0.42392,1.0739,0.94031,0.96939,0.98612,0.69357,1.15857,0.40356,1.28108,0.00729297,0.00729297,0.00729297
142,7606.45,0.98977,0.42148,1.07395,0.9369,0.9729,0.98638,0.69872,1.15095,0.39825,1.27945,0.00727363,0.00727363,0.00727363
143,7653.31,0.99013,0.42552,1.07811,0.94663,0.96624,0.98654,0.72196,1.07233,0.38826,1.21376,0.0072543,0.0072543,0.0072543
144,7700.32,0.98804,0.42193,1.08051,0.94093,0.96958,0.98593,0.69256,1.16057,0.40491,1.27656,0.00723496,0.00723496,0.00723496
145,7749.97,0.99006,0.42495,1.08035,0.94112,0.96746,0.98566,0.67411,1.22125,0.4149,1.32305,0.00721562,0.00721562,0.00721562
146,7804.99,0.98542,0.42229,1.07281,0.94241,0.96873,0.98552,0.69269,1.16129,0.40597,1.27999,0.00719629,0.00719629,0.00719629
147,7851.98,0.98659,0.42166,1.07926,0.94192,0.96802,0.98633,0.71747,1.08296,0.38903,1.22022,0.00717695,0.00717695,0.00717695
148,7898.87,0.99377,0.42342,1.0733,0.94327,0.96735,0.98607,0.70497,1.12466,0.39938,1.25086,0.00715762,0.00715762,0.00715762
