epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,9761.98,0.99205,0.41733,1.07752,0.94319,0.96403,0.98578,0.69416,1.14598,0.39856,1.27245,0.00758301,0.00758301,0.00758301
127,9827.83,0.98405,0.41612,1.08242,0.94187,0.96664,0.98596,0.68535,1.18895,0.40479,1.31298,0.00756367,0.00756367,0.00756367
128,9894.3,0.99088,0.41813,1.08048,0.94143,0.96619,0.98571,0.69477,1.15043,0.40062,1.2706,0.00754434,0.00754434,0.00754434
129,9964.44,0.99045,0.41921,1.07881,0.94255,0.96873,0.98641,0.7048,1.1169,0.39148,1.24479,0.007525,0.007525,0.007525
130,10030.3,0.98703,0.41702,1.08308,0.94069,0.96861,0.98573,0.68498,1.17494,0.40336,1.29607,0.00750566,0.00750566,0.00750566
131,10098.6,0.98622,0.41796,1.06722,0.94177,0.96876,0.98616,0.68862,1.17038,0.39947,1.28729,0.00748633,0.00748633,0.00748633
132,10165.4,0.98067,0.41469,1.07417,0.94208,0.96725,0.98584,0.70834,1.10735,0.38784,1.23794,0.00746699,0.00746699,0.00746699
133,10231.3,0.98174,0.41332,1.07004,0.94101,0.96605,0.9855,0.70391,1.1163,0.39416,1.24245,0.00744766,0.00744766,0.00744766
134,10298,0.97198,0.41232,1.07375,0.94192,0.96812,0.98592,0.68759,1.16384,0.403,1.28919,0.00742832,0.00742832,0.00742832
135,10712.2,0.97692,0.41313,1.07175,0.9437,0.96567,0.98624,0.68829,1.18181,0.40235,1.29623,0.00740898,0.00740898,0.00740898
136,10773,0.98329,0.41551,1.07488,0.93964,0.96975,0.98647,0.70999,1.09851,0.38731,1.23617,0.00738965,0.00738965,0.00738965
137,10843.7,0.97671,0.40978,1.0678,0.94117,0.96903,0.98621,0.70121,1.13771,0.39319,1.26704,0.00737031,0.00737031,0.00737031
138,10921,0.98734,0.41455,1.07469,0.94137,0.96824,0.98576,0.68942,1.17469,0.40022,1.28236,0.00735098,0.00735098,0.00735098
139,10987.8,0.98291,0.41386,1.07453,0.94536,0.96419,0.98608,0.67777,1.21137,0.40506,1.3245,0.00733164,0.00733164,0.00733164
140,11054.7,0.98147,0.41254,1.06916,0.94444,0.96629,0.98651,0.71465,1.08548,0.38439,1.22473,0.0073123,0.0073123,0.0073123
141,11252.1,0.97653,0.41489,1.0732,0.9378,0.97207,0.98607,0.69622,1.15343,0.39625,1.27592,0.00729297,0.00729297,0.00729297
142,11318.2,0.97977,0.41272,1.07216,0.94158,0.96947,0.98644,0.70388,1.12697,0.39084,1.25302,0.00727363,0.00727363,0.00727363
143,11383.5,0.98345,0.41524,1.07783,0.94149,0.96827,0.98639,0.69941,1.12926,0.39413,1.25079,0.0072543,0.0072543,0.0072543
144,11449.1,0.97844,0.41275,1.07875,0.93853,0.96847,0.98522,0.66117,1.2745,0.417,1.3697,0.00723496,0.00723496,0.00723496
145,11644.7,0.98118,0.41413,1.07813,0.94039,0.96829,0.98603,0.68444,1.17987,0.40074,1.29734,0.00721562,0.00721562,0.00721562
146,11726.9,0.9779,0.41238,1.07159,0.94293,0.9662,0.98632,0.69129,1.15845,0.39617,1.27596,0.00719629,0.00719629,0.00719629
147,11793.6,0.97962,0.41082,1.0789,0.9406,0.96949,0.98643,0.70175,1.12606,0.38997,1.25246,0.00717695,0.00717695,0.00717695
148,11860.5,0.98512,0.41637,1.07103,0.9419,0.96781,0.98598,0.70018,1.13541,0.39324,1.2589,0.00715762,0.00715762,0.00715762
149,11926.5,0.97279,0.40919,1.06989,0.94207,0.9669,0.98581,0.68922,1.16746,0.39918,1.28629,0.00713828,0.00713828,0.00713828
150,11992.7,0.97911,0.41215,1.07373,0.94147,0.97087,0.98689,0.72365,1.05954,0.37604,1.20453,0.00711895,0.00711895,0.00711895
151,12067.8,0.97985,0.41136,1.07097,0.94364,0.96659,0.98613,0.69481,1.15297,0.39388,1.27523,0.00709961,0.00709961,0.00709961
152,12238.2,0.97771,0.41116,1.07273,0.9433,0.96691,0.98659,0.70427,1.12201,0.38711,1.25474,0.00708027,0.00708027,0.00708027
153,12303.3,0.97585,0.41379,1.06783,0.9396,0.97086,0.98575,0.68859,1.17378,0.40045,1.2886,0.00706094,0.00706094,0.00706094
154,12371.1,0.97711,0.41177,1.07074,0.94204,0.96952,0.98622,0.70917,1.10523,0.38416,1.23695,0.0070416,0.0070416,0.0070416
155,12437.6,0.97262,0.40983,1.07454,0.93973,0.96958,0.98655,0.69293,1.16062,0.3947,1.28321,0.00702227,0.00702227,0.00702227
